846.652	 21	 199	 
865.946	 20	 199	 
837.607	 20	 197	 
904.996	 21	 197	 
1045.570	 20	 198	 
972.108	 21	 198	 
843.862	 23	 176	 
889.413	 20	 199	 
854.054	 21	 191	 
912.498	 22	 189	 
1015.344	 21	 190	 
947.199	 21	 190	 
918.864	 22	 188	 
809.475	 23	 174	 
917.102	 23	 173	 
909.870	 23	 172	 
904.352	 20	 199	 
898.390	 22	 177	 
927.383	 23	 176	 
898.129	 23	 175	 
961.515	 23	 178	 
959.222	 22	 177	 
914.074	 23	 176	 
887.024	 23	 176	 
878.770	 23	 176	 
890.708	 20	 197	 
945.719	 23	 180	 
1018.042	 23	 180	 
980.093	 23	 184	 
977.006	 23	 183	 
903.229	 23	 182	 
862.730	 22	 187	 
934.541	 22	 190	 
1026.970	 22	 191	 
1023.131	 21	 193	 
1011.726	 21	 193	 
1075.092	 21	 191	 
1086.788	 22	 189	 
1093.827	 22	 187	 
1101.206	 22	 187	 
1092.571	 22	 184	 
1128.823	 23	 184	 
1103.327	 23	 184	 
1058.073	 22	 186	 
929.645	 22	 186	 
948.450	 22	 187	 
1060.579	 22	 184	 
1091.581	 22	 184	 
1092.061	 23	 183	 
1103.775	 22	 190	 
1128.268	 23	 188	 
1090.238	 23	 187	 
1113.563	 22	 189	 
1127.140	 22	 188	 
1168.346	 22	 188	 
1184.378	 22	 188	 
1191.102	 22	 188	 
1044.842	 22	 184	 
900.149	 22	 182	 
916.438	 20	 198	 
915.343	 21	 199	 
904.187	 21	 198	 
843.976	 21	 196	 
854.892	 21	 194	 
883.198	 21	 198	 
817.096	 20	 199	 
861.081	 21	 199	 
810.656	 21	 199	 
777.551	 23	 181	 
817.950	 23	 174	 
931.364	 22	 171	 
963.032	 23	 171	 
993.596	 22	 171	 
963.017	 23	 169	 
936.940	 23	 171	 
935.418	 20	 199	 
913.860	 23	 170	 
985.545	 23	 172	 
1027.904	 23	 172	 
1068.857	 22	 172	 
1067.280	 23	 171	 
973.987	 23	 170	 
919.272	 23	 170	 
924.146	 23	 168	 
920.092	 23	 166	 
1005.057	 23	 167	 
991.833	 23	 166	 
957.792	 23	 174	 
1029.533	 21	 186	 
1001.717	 21	 186	 
952.436	 21	 191	 
1043.384	 21	 191	 
948.372	 21	 194	 
949.656	 23	 177	 
919.738	 23	 177	 
942.897	 23	 170	 
987.721	 23	 164	 
988.022	 22	 163	 
951.580	 23	 172	 
965.057	 23	 166	 
1004.528	 23	 167	 
1084.663	 22	 169	 
1151.445	 23	 168	 
1184.413	 23	 166	 
1184.362	 23	 163	 
1162.658	 23	 162	 
1099.402	 22	 163	 
1071.049	 23	 165	 
1144.122	 23	 169	 
1170.090	 22	 169	 
1183.489	 22	 168	 
1132.864	 22	 167	 
1127.354	 23	 169	 
1097.798	 23	 167	 
1080.100	 23	 164	 
1108.821	 23	 165	 
1125.897	 23	 165	 
1163.010	 23	 165	 
1215.333	 23	 166	 
1235.718	 23	 164	 
1249.138	 23	 167	 
1280.643	 23	 166	 
1353.227	 23	 165	 
1338.128	 23	 167	 
1269.190	 23	 168	 
1307.872	 23	 164	 
1353.991	 23	 165	 
1367.458	 23	 165	 
1386.605	 23	 166	 
1393.432	 23	 166	 
1431.006	 23	 165	 
1472.945	 23	 166	 
1469.549	 23	 166	 
1471.480	 23	 165	 
1434.761	 22	 163	 
1371.742	 22	 161	 
1389.515	 23	 163	 
1490.253	 22	 167	 
1485.613	 22	 166	 
1370.636	 22	 167	 
1438.217	 22	 169	 
1536.968	 22	 169	 
1559.912	 22	 168	 
1536.950	 23	 167	 
1523.799	 23	 168	 
1500.340	 23	 168	 
1540.448	 23	 168	 
1539.930	 23	 165	 
1555.453	 22	 165	 
1501.311	 22	 167	 
1514.498	 22	 169	 
1501.454	 22	 169	 
1472.858	 23	 168	 
1429.549	 23	 166	 
1436.124	 23	 167	 
1527.761	 23	 166	 
1526.494	 23	 164	 
1506.554	 23	 166	 
1576.217	 23	 165	 
1618.178	 22	 166	 
1550.310	 22	 165	 
1499.426	 23	 166	 
1566.357	 22	 166	 
1669.359	 22	 164	 
1727.261	 22	 164	 
1759.164	 22	 165	 
1667.691	 22	 164	 
1511.263	 23	 164	 
1454.788	 22	 167	 
1512.404	 22	 168	 
1588.559	 22	 168	 
1566.892	 22	 169	 
1555.505	 22	 170	 
1546.204	 22	 172	 
1640.201	 22	 171	 
1669.759	 22	 171	 
1624.008	 22	 170	 
1636.425	 22	 167	 
1742.062	 22	 167	 
1779.501	 22	 168	 
1690.231	 22	 169	 
1684.815	 22	 170	 
1774.620	 22	 170	 
1824.610	 22	 170	 
1804.086	 22	 168	 
1817.696	 22	 167	 
1804.704	 22	 167	 
1670.869	 22	 168	 
1696.514	 22	 170	 
1752.990	 22	 170	 
1698.825	 22	 169	 
