1033.759	 21	 187	 
983.671	 22	 186	 
974.146	 22	 185	 
1120.990	 21	 188	 
988.994	 21	 187	 
961.178	 21	 194	 
1039.034	 21	 190	 
1071.819	 21	 188	 
995.337	 23	 175	 
992.344	 23	 176	 
975.154	 23	 177	 
950.794	 23	 176	 
937.589	 23	 176	 
932.525	 22	 185	 
946.935	 21	 188	 
943.835	 21	 191	 
978.894	 21	 191	 
974.951	 20	 193	 
960.712	 21	 190	 
971.949	 21	 190	 
977.186	 21	 190	 
987.574	 21	 189	 
967.265	 22	 187	 
864.654	 23	 167	 
855.942	 21	 194	 
950.171	 20	 195	 
1045.419	 20	 194	 
1137.351	 20	 195	 
1056.726	 21	 193	 
921.175	 21	 193	 
907.240	 22	 181	 
874.819	 21	 188	 
958.155	 21	 192	 
900.566	 21	 192	 
869.779	 22	 179	 
910.135	 22	 177	 
893.288	 23	 176	 
873.498	 21	 193	 
928.393	 22	 186	 
1032.730	 21	 188	 
991.076	 22	 183	 
986.743	 22	 181	 
934.930	 22	 181	 
832.400	 23	 180	 
815.908	 20	 199	 
917.156	 21	 189	 
997.300	 21	 195	 
988.222	 21	 194	 
965.777	 22	 184	 
966.643	 22	 183	 
937.578	 23	 173	 
935.218	 23	 173	 
956.575	 23	 172	 
994.345	 22	 187	 
994.061	 23	 178	 
1034.940	 23	 175	 
977.318	 23	 174	 
1019.853	 21	 199	 
1134.406	 20	 199	 
1096.215	 20	 199	 
977.688	 20	 198	 
933.499	 21	 192	 
1080.780	 22	 189	 
1073.167	 21	 189	 
953.664	 22	 185	 
953.741	 20	 197	 
1018.987	 21	 198	 
1023.051	 20	 199	 
990.414	 21	 197	 
926.389	 21	 196	 
882.202	 20	 198	 
877.829	 20	 198	 
906.378	 23	 168	 
914.829	 20	 199	 
945.175	 21	 196	 
901.198	 23	 167	 
900.404	 23	 167	 
941.581	 23	 170	 
963.466	 23	 167	 
859.348	 23	 169	 
932.743	 23	 171	 
894.905	 23	 170	 
844.201	 23	 170	 
906.624	 23	 172	 
991.204	 23	 169	 
1029.332	 23	 172	 
1040.929	 23	 174	 
1053.141	 23	 170	 
973.170	 23	 167	 
1015.080	 23	 176	 
1021.195	 23	 169	 
1003.002	 23	 169	 
981.100	 23	 170	 
986.435	 23	 168	 
1027.393	 23	 166	 
1079.119	 23	 164	 
1013.587	 23	 163	 
992.820	 23	 166	 
946.489	 23	 171	 
945.134	 23	 177	 
998.392	 23	 165	 
1133.265	 23	 165	 
