976.807	 21	 192	 
947.299	 21	 190	 
943.579	 22	 188	 
1023.445	 20	 198	 
1092.756	 21	 197	 
1023.594	 21	 199	 
925.121	 22	 189	 
909.883	 23	 184	 
892.036	 22	 183	 
862.138	 22	 184	 
863.029	 20	 199	 
819.155	 20	 198	 
853.315	 21	 199	 
923.186	 21	 198	 
901.974	 21	 198	 
964.104	 20	 199	 
903.561	 21	 199	 
916.192	 21	 195	 
957.266	 22	 191	 
955.810	 21	 195	 
1028.635	 21	 195	 
1043.587	 21	 195	 
985.146	 21	 193	 
963.991	 21	 191	 
1015.619	 20	 197	 
1023.696	 21	 194	 
951.263	 22	 191	 
947.580	 20	 199	 
961.379	 21	 197	 
934.991	 21	 196	 
863.355	 21	 195	 
819.374	 22	 178	 
837.791	 21	 189	 
831.641	 21	 194	 
917.192	 21	 195	 
993.153	 21	 194	 
950.463	 21	 197	 
866.671	 20	 198	 
840.012	 21	 198	 
921.485	 20	 198	 
1015.205	 20	 197	 
900.196	 20	 199	 
862.256	 21	 194	 
943.318	 21	 196	 
975.183	 21	 196	 
1057.385	 21	 195	 
1048.457	 21	 193	 
1010.450	 20	 195	 
1026.420	 20	 198	 
961.322	 20	 198	 
971.749	 20	 196	 
984.421	 20	 196	 
903.335	 20	 199	 
798.947	 20	 199	 
795.725	 23	 172	 
762.799	 21	 199	 
733.535	 23	 174	 
761.585	 23	 174	 
863.948	 20	 199	 
843.671	 22	 179	 
875.733	 23	 178	 
927.723	 22	 177	 
938.769	 23	 178	 
884.138	 22	 186	 
811.328	 21	 190	 
820.458	 22	 189	 
815.918	 22	 189	 
840.535	 22	 191	 
834.352	 21	 195	 
853.148	 23	 174	 
929.207	 22	 172	 
909.463	 22	 170	 
927.317	 22	 170	 
946.249	 23	 171	 
948.320	 23	 169	 
966.646	 21	 193	 
992.744	 20	 196	 
958.476	 21	 195	 
1014.039	 23	 176	 
1055.936	 23	 177	 
1091.427	 23	 175	 
1052.390	 23	 174	 
961.857	 23	 175	 
923.347	 22	 182	 
918.596	 22	 185	 
859.668	 23	 171	 
844.644	 23	 172	 
888.134	 22	 180	 
908.111	 22	 180	 
868.586	 23	 177	 
889.816	 23	 177	 
927.231	 22	 175	 
963.901	 22	 173	 
994.514	 22	 172	 
939.607	 23	 171	 
924.920	 22	 187	 
894.157	 23	 167	 
929.043	 23	 168	 
991.315	 23	 173	 
1007.474	 22	 166	 
969.760	 22	 163	 
998.332	 20	 199	 
1047.249	 22	 164	 
1093.149	 23	 165	 
1103.507	 23	 165	 
1169.543	 22	 165	 
1214.178	 22	 165	 
1181.054	 22	 166	 
1156.646	 22	 167	 
1226.925	 22	 170	 
1273.299	 22	 171	 
1225.667	 22	 171	 
1214.154	 22	 169	 
1271.379	 22	 167	 
1332.340	 22	 168	 
1374.391	 22	 168	 
1331.253	 22	 168	 
1277.977	 22	 167	 
1198.265	 22	 167	 
1190.858	 22	 170	 
1170.744	 23	 169	 
1179.743	 23	 165	 
1224.775	 22	 165	 
1218.067	 23	 167	 
1269.713	 23	 168	 
1269.052	 22	 167	 
1213.344	 22	 168	 
1156.880	 23	 166	 
1112.284	 23	 162	 
1058.958	 22	 161	 
1117.058	 23	 164	 
1179.258	 23	 167	 
1266.836	 23	 166	 
1297.852	 23	 165	 
1277.046	 23	 165	 
1365.989	 22	 166	 
1482.927	 22	 166	 
1485.502	 22	 166	 
1462.747	 22	 165	 
1457.970	 22	 165	 
1421.024	 23	 166	 
1416.108	 22	 166	 
1359.036	 22	 166	 
1260.171	 23	 165	 
1216.909	 23	 171	 
1349.193	 22	 174	 
1367.420	 23	 171	 
1370.449	 23	 171	 
1339.825	 23	 170	 
1340.556	 23	 173	 
1258.671	 23	 171	 
1318.244	 23	 172	 
1394.470	 23	 171	 
1390.217	 23	 169	 
1405.550	 23	 170	 
1488.034	 22	 167	 
1512.071	 22	 166	 
1513.343	 22	 167	 
1560.043	 22	 167	 
1600.315	 23	 168	 
1554.567	 22	 167	 
1574.158	 22	 168	 
1592.269	 22	 167	 
1656.009	 22	 167	 
1702.980	 22	 166	 
1697.738	 22	 167	 
1740.628	 22	 167	 
1713.512	 22	 167	 
1684.277	 22	 167	 
1710.356	 22	 166	 
1753.565	 22	 167	 
1739.308	 22	 166	 
1691.532	 22	 166	 
1685.502	 22	 167	 
1712.047	 22	 167	 
1689.343	 22	 167	 
1619.612	 22	 167	 
1516.942	 22	 167	 
1537.677	 22	 169	 
1538.333	 22	 168	 
1467.076	 22	 168	 
1487.861	 22	 168	 
1525.087	 22	 169	 
1424.952	 23	 171	 
1352.697	 22	 171	 
1367.123	 22	 172	 
1365.927	 23	 171	 
1380.554	 22	 172	 
1383.262	 22	 169	 
1391.092	 22	 167	 
1437.487	 22	 170	 
1529.773	 22	 171	 
1452.707	 22	 170	 
1414.473	 22	 168	 
1406.049	 22	 172	 
1356.124	 22	 172	 
1477.091	 22	 172	 
1563.392	 22	 172	 
1469.708	 22	 172	 
1562.365	 22	 173	 
1599.133	 22	 170	 
1527.582	 22	 169	 
1538.199	 22	 171	 
1545.499	 22	 170	 
1501.776	 22	 167	 
1447.552	 22	 167	 
1394.090	 22	 170	 
1471.938	 22	 172	 
1508.250	 22	 169	 
1533.594	 22	 171	 
1480.625	 22	 171	 
1472.125	 21	 170	 
1473.831	 21	 169	 
1607.174	 22	 171	 
1726.687	 21	 169	 
1687.048	 21	 168	 
1588.133	 22	 170	 
1632.127	 22	 171	 
1654.007	 22	 171	 
1626.132	 22	 170	 
1599.961	 22	 168	 
1526.658	 22	 169	 
1495.530	 22	 171	 
1522.992	 22	 172	 
1524.749	 22	 172	 
1448.722	 22	 172	 
1407.561	 22	 168	 
1377.144	 22	 169	 
1349.703	 22	 171	 
1400.658	 22	 173	 
1346.225	 22	 168	 
1364.241	 22	 168	 
1489.126	 22	 169	 
1541.963	 22	 169	 
1510.292	 22	 168	 
1562.324	 22	 169	 
1594.589	 22	 169	 
1600.689	 22	 171	 
1623.592	 22	 170	 
1592.929	 22	 169	 
1574.299	 22	 169	 
1577.931	 22	 168	 
1527.274	 21	 166	 
1453.806	 21	 168	 
1486.949	 22	 172	 
1432.149	 22	 171	 
1448.632	 22	 170	 
1449.540	 22	 172	 
1415.489	 22	 171	 
1404.086	 22	 170	 
1426.265	 22	 168	 
1392.065	 22	 167	 
1325.495	 22	 164	 
1259.485	 22	 167	 
1284.568	 22	 165	 
1201.827	 22	 163	 
1167.526	 22	 162	 
1150.460	 21	 189	 
1141.457	 21	 188	 
1098.707	 22	 164	 
1116.137	 22	 166	 
1178.626	 22	 174	 
1242.002	 22	 173	 
1297.408	 22	 168	 
1347.088	 22	 166	 
1412.613	 22	 165	 
1433.180	 22	 165	 
1404.764	 22	 166	 
1402.167	 22	 165	 
1340.529	 22	 167	 
1307.508	 22	 166	 
1285.873	 22	 167	 
1190.341	 22	 167	 
1197.988	 22	 168	 
1252.336	 22	 169	 
1246.902	 22	 168	 
1334.258	 22	 169	 
