943.045	 20	 199	 
901.196	 20	 199	 
824.677	 20	 199	 
802.259	 21	 199	 
755.589	 21	 199	 
764.672	 22	 182	 
720.859	 21	 192	 
771.814	 23	 166	 
774.240	 21	 186	 
850.055	 22	 189	 
927.463	 20	 192	 
977.929	 21	 192	 
984.612	 21	 191	 
1031.509	 22	 185	 
1058.061	 22	 182	 
1063.221	 22	 188	 
1160.058	 21	 189	 
1180.563	 22	 185	 
1226.654	 22	 187	 
1262.331	 22	 184	 
1172.297	 22	 183	 
1090.206	 23	 180	 
1025.370	 22	 183	 
1019.659	 21	 190	 
1138.207	 21	 190	 
1131.886	 21	 190	 
1082.847	 21	 194	 
1110.185	 21	 191	 
1161.269	 21	 190	 
1165.467	 21	 189	 
1154.824	 21	 191	 
1179.019	 21	 191	 
1202.568	 21	 190	 
1156.599	 22	 189	 
1151.817	 21	 190	 
1125.035	 21	 191	 
1081.684	 21	 189	 
981.030	 22	 189	 
902.255	 22	 185	 
882.838	 22	 187	 
928.599	 21	 199	 
1006.064	 21	 197	 
1017.849	 21	 192	 
892.706	 21	 191	 
864.967	 23	 177	 
923.772	 23	 177	 
827.069	 23	 174	 
805.414	 22	 191	 
828.812	 22	 188	 
832.562	 21	 197	 
868.430	 21	 197	 
877.792	 21	 193	 
792.410	 22	 183	 
780.012	 21	 195	 
816.367	 22	 192	 
809.219	 22	 187	 
869.551	 22	 183	 
968.283	 22	 184	 
1001.327	 23	 181	 
998.297	 23	 179	 
946.182	 22	 176	 
952.563	 22	 177	 
952.106	 23	 179	 
836.883	 23	 180	 
800.636	 22	 189	 
911.227	 22	 189	 
837.710	 22	 180	 
873.426	 22	 176	 
850.463	 22	 170	 
801.967	 21	 197	 
756.963	 21	 199	 
783.594	 23	 169	 
865.971	 23	 169	 
821.681	 23	 173	 
834.467	 23	 174	 
883.674	 23	 173	 
975.217	 22	 174	 
965.621	 22	 169	 
962.479	 23	 170	 
987.582	 23	 168	 
977.075	 22	 171	 
960.390	 23	 168	 
972.245	 23	 167	 
981.930	 23	 175	 
954.081	 23	 169	 
944.343	 23	 165	 
945.056	 23	 164	 
941.880	 23	 165	 
975.875	 23	 165	 
919.352	 21	 194	 
969.265	 21	 193	 
955.148	 23	 171	 
1030.704	 23	 172	 
1058.120	 23	 172	 
1032.678	 23	 169	 
1060.442	 23	 174	 
1084.685	 22	 179	 
1075.448	 23	 173	 
1052.608	 23	 169	 
1093.763	 23	 166	 
1025.631	 23	 164	 
978.581	 21	 189	 
988.287	 21	 192	 
1016.206	 21	 194	 
1040.471	 21	 196	 
924.874	 21	 199	 
945.686	 21	 199	 
979.948	 22	 187	 
1053.575	 22	 186	 
1065.783	 21	 190	 
977.793	 22	 185	 
1064.006	 22	 182	 
1027.310	 22	 181	 
1024.559	 23	 172	 
1052.420	 21	 194	 
1094.723	 21	 194	 
1033.649	 21	 194	 
1035.472	 20	 195	 
1092.958	 23	 163	 
1075.978	 23	 165	 
1097.470	 23	 166	 
1126.054	 23	 165	 
1147.879	 23	 164	 
1147.300	 23	 164	 
1189.910	 23	 161	 
1180.430	 23	 160	 
1136.843	 23	 163	 
1163.230	 22	 165	 
1190.281	 22	 163	 
1211.103	 23	 164	 
1284.967	 23	 165	 
1308.606	 22	 165	 
1349.825	 22	 166	 
1288.222	 22	 165	 
1259.753	 23	 164	 
1257.616	 23	 164	 
1211.590	 23	 164	 
1174.981	 23	 166	 
1190.923	 23	 167	 
1212.409	 22	 162	 
1285.324	 22	 162	 
1291.737	 22	 161	 
1316.416	 23	 166	 
1425.885	 22	 166	 
1445.721	 22	 164	 
1397.927	 23	 164	 
1327.850	 23	 164	 
1307.559	 23	 162	 
1269.160	 23	 165	 
1326.436	 22	 170	 
1342.791	 23	 167	 
1408.000	 22	 167	 
1457.020	 22	 169	 
1509.905	 22	 168	 
1483.135	 22	 165	 
1461.137	 23	 166	 
1473.403	 23	 164	 
1450.957	 22	 163	 
1473.674	 22	 163	 
1475.385	 23	 163	 
1428.601	 23	 161	 
1472.045	 23	 163	 
1509.546	 23	 164	 
1452.427	 23	 164	 
1480.987	 23	 165	 
1576.130	 23	 164	 
1636.250	 22	 164	 
1665.086	 22	 165	 
1635.598	 22	 164	 
1549.724	 22	 165	 
1474.455	 22	 163	 
1501.382	 23	 163	 
1438.380	 23	 164	 
1324.137	 23	 164	 
1371.370	 22	 172	 
1361.411	 23	 168	 
1376.453	 23	 167	 
1459.821	 22	 168	 
1544.174	 22	 169	 
1497.147	 22	 168	 
1523.902	 22	 169	 
1597.137	 22	 168	 
1612.978	 22	 167	 
1654.640	 22	 167	 
1682.797	 22	 166	 
1720.678	 22	 166	 
1786.849	 22	 167	 
1813.016	 22	 167	 
1764.782	 22	 166	 
1735.992	 22	 165	 
1710.055	 22	 165	 
1698.001	 22	 165	 
1707.446	 22	 166	 
1753.022	 22	 165	 
1769.652	 22	 164	 
1752.804	 22	 165	 
1780.355	 22	 166	 
1854.717	 22	 166	 
1793.485	 21	 167	 
1742.045	 22	 167	 
1683.546	 22	 168	 
1623.224	 22	 167	 
1588.194	 22	 166	 
1575.720	 22	 166	 
1628.964	 22	 167	 
1569.896	 22	 166	 
1561.952	 22	 167	 
1572.011	 22	 167	 
1549.361	 22	 166	 
1543.584	 22	 167	 
1524.433	 22	 166	 
1525.328	 22	 167	 
1459.084	 22	 168	 
1444.945	 22	 168	 
1482.582	 22	 168	 
1586.759	 22	 167	 
1627.259	 22	 167	 
1566.758	 22	 165	 
1624.693	 22	 166	 
1696.593	 22	 167	 
1728.689	 22	 167	 
1685.866	 22	 167	 
1722.735	 22	 167	 
1730.493	 21	 166	 
1653.608	 21	 165	 
1594.786	 22	 166	 
1533.475	 22	 166	 
1445.485	 22	 167	 
1448.770	 22	 166	 
1516.045	 22	 165	 
1538.516	 22	 167	 
1512.959	 22	 167	 
1489.265	 22	 166	 
1547.028	 22	 165	 
1565.690	 22	 166	 
1496.286	 22	 166	 
1455.716	 22	 167	 
1450.538	 22	 169	 
1642.740	 22	 168	 
1719.148	 21	 167	 
1632.886	 22	 168	 
1662.367	 22	 168	 
1621.587	 22	 168	 
1551.615	 22	 168	 
1513.036	 22	 168	 
1496.620	 22	 168	 
1602.194	 22	 168	 
1663.161	 22	 167	 
1610.339	 22	 165	 
1563.102	 22	 165	 
1530.778	 22	 166	 
1568.991	 22	 167	 
1513.353	 22	 165	 
1501.746	 22	 165	 
1546.917	 22	 166	 
1590.458	 21	 166	 
1503.247	 22	 165	 
1440.071	 22	 166	 
1459.255	 22	 165	 
1502.605	 22	 164	 
1516.566	 22	 164	 
1523.583	 22	 163	 
1542.395	 22	 163	 
1562.778	 22	 163	 
1595.760	 22	 164	 
1528.492	 22	 164	 
1551.906	 22	 165	 
1555.741	 22	 165	 
1509.122	 22	 164	 
1425.664	 22	 166	 
1451.795	 22	 165	 
1491.496	 22	 164	 
1416.548	 22	 165	 
1418.258	 22	 168	 
1426.362	 22	 165	 
1336.003	 22	 164	 
1307.359	 22	 163	 
1381.266	 22	 162	 
1442.680	 22	 162	 
1478.487	 22	 161	 
1471.538	 22	 162	 
1505.625	 22	 163	 
1514.860	 21	 163	 
1517.919	 22	 163	 
1466.836	 22	 162	 
1424.665	 22	 162	 
1463.167	 22	 164	 
1494.203	 22	 165	 
1425.719	 22	 164	 
1344.383	 22	 163	 
1356.279	 22	 163	 
1357.335	 22	 163	 
1370.989	 22	 163	 
1373.388	 22	 163	 
1334.539	 22	 164	 
1361.419	 22	 165	 
1307.269	 23	 164	 
1213.003	 22	 162	 
1209.100	 23	 164	 
1209.453	 23	 166	 
1226.793	 23	 166	 
1296.177	 22	 164	 
1388.459	 22	 165	 
1374.133	 22	 164	 
1319.310	 22	 164	 
1290.501	 22	 164	 
1254.166	 22	 162	 
1229.526	 22	 163	 
1208.040	 22	 165	 
1223.657	 22	 164	 
1213.432	 22	 165	 
1192.533	 22	 166	 
1172.668	 22	 164	 
1273.698	 22	 164	 
1258.546	 22	 164	 
1273.351	 22	 164	 
1264.754	 22	 166	 
1209.143	 22	 167	 
1201.404	 22	 169	 
1213.022	 22	 168	 
1137.802	 22	 166	 
1070.682	 22	 167	 
1075.309	 22	 169	 
1100.078	 22	 171	 
1188.085	 22	 169	 
1192.544	 22	 168	 
1080.902	 22	 170	 
1133.552	 22	 171	 
1124.608	 22	 169	 
1193.415	 22	 168	 
1149.802	 22	 168	 
1093.687	 23	 169	 
1094.181	 23	 169	 
1062.335	 22	 176	 
1070.722	 22	 177	 
1168.552	 22	 179	 
1156.089	 22	 179	 
1130.484	 21	 180	 
946.435	 23	 172	 
1007.004	 21	 182	 
1021.467	 21	 183	 
1120.304	 21	 185	 
1086.661	 21	 186	 
1005.683	 21	 190	 
974.722	 21	 189	 
951.803	 21	 186	 
961.200	 21	 185	 
922.533	 21	 189	 
950.094	 23	 174	 
985.049	 23	 171	 
898.430	 23	 169	 
919.768	 21	 195	 
931.838	 20	 195	 
902.921	 21	 193	 
936.039	 21	 187	 
1016.898	 21	 189	 
1007.052	 22	 185	 
1087.476	 22	 186	 
1132.829	 22	 183	 
1081.034	 23	 182	 
997.263	 23	 175	 
931.479	 23	 174	 
967.499	 20	 196	 
1002.582	 21	 192	 
